# mesh name: boxMesh
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
0,0,0,44.11625186948864,842.9738294886259,26
0,1,0,137.9654282811065,5757.034124578377,23
0,2,0,112.4971029079258,2654.314578153057,29
0,3,0,199.2376166995132,5818.95792094513,33
0,4,0,84.67714304740132,1327.39591548101,30
0,5,0,39.13059226705215,307.6679166890412,32
0,6,0,202.0719728938205,17520.68649249469,33
0,7,0,72.42864294034177,1139.363120524077,29
0,8,0,144.3063406063674,4019.473957983443,36
0,9,0,58.7124717783206,541.8256492399138,41
0,10,0,160.2550914287299,2922.164178194927,42
0,11,0,184.703050640694,6104.265616661211,47
0,12,0,286.5775301633701,11666.65669821797,46
0,13,0,275.8069420356672,7199.638903796413,49
0,14,0,231.5514222022312,5941.108253732325,58
0,15,0,112.9761188540712,1826.583475693293,63
0,16,0,327.4369791586689,8496.838474633696,62
0,17,0,257.3792503299888,7141.925139272215,60
0,18,0,230.5551393402114,4333.24065027714,59
0,19,0,239.1528345541518,6396.626682681956,55
0,20,0,350.7814373622949,10738.51400898724,57
0,21,0,361.9810569483755,14213.24164169389,54
0,22,0,292.0147660222974,8225.374272512448,70
0,23,0,508.0044561721052,15919.22005523014,80
0,24,0,454.6074100597762,12005.72208993365,87
0,25,0,393.7554349888669,10186.99614302804,88
0,26,0,502.5017604801741,19749.27482034324,90
0,27,0,507.3117240741564,10447.62818079405,93
0,28,0,404.8771253426548,11677.76721234474,88
0,29,0,537.578550904808,14313.55071864871,107
0,30,0,594.3455387372065,15436.02086828268,105
0,31,0,503.2874097432904,12694.23805947106,96
0,32,0,615.4775603118995,18092.32270669219,104
0,33,0,758.6162347525648,23718.91104305846,111
0,34,0,768.4428468132032,26367.89288931846,120
0,35,0,498.7416068271319,8764.59614717685,116
0,36,0,847.4315874961522,25877.42886556676,110
0,37,0,712.7675769442324,20835.91457181894,129
0,38,0,699.9739761410275,17902.54887554551,113
0,39,0,913.4803468081167,34798.6025085607,120
0,40,0,1064.006505399289,33196.57624435988,116
0,41,0,1031.018164482407,39905.17264271901,126
0,42,0,1024.666509095924,28371.65044093799,147
0,43,0,1020.706270342875,40358.09201046196,146
0,44,0,1040.646730454857,26855.5863638287,162
0,45,0,1247.929001809724,35658.44241506414,163
0,46,0,1510.486203845216,77018.67559949924,150
0,47,0,1736.836110477945,65438.07866039489,170
0,48,0,1138.386102402691,29219.57013356653,173
0,49,0,1156.579452139727,38912.79845721519,161
0,50,0,1184.117379475474,34537.10379464172,161
0,51,0,1105.321530341219,32702.67946671161,156
0,52,0,1077.642563964752,29955.86860968333,166
0,53,0,1232.915298254704,40420.20130512894,169
0,54,0,1057.84411049084,35087.59118019262,161
0,55,0,1107.234786773146,35251.88676239301,165
0,56,0,1422.985821261887,58559.6770240103,160
0,57,0,1157.371310008114,32433.37323589798,159
0,58,0,1112.202926590499,36294.51034729282,148
0,59,0,1071.588760821789,34354.57224948581,148
0,60,0,958.5997279995134,30318.82278909963,136
0,61,0,1057.908633932274,33817.64223356119,133
0,62,0,1165.945298884097,35838.70824696319,150
0,63,0,993.6964389940998,28297.99145440036,148
0,64,0,1035.835403860397,43255.84361160272,140
0,65,0,1078.388138588379,41449.30759226536,136
0,66,0,665.2734513555281,19960.39026601374,117
0,67,0,679.0493022426266,23023.0963304035,116
0,68,0,790.8379720121294,22062.00648257935,116
0,69,0,692.0499289732002,20346.59743842948,103
0,70,0,1028.278530001608,45351.40006511404,108
0,71,0,715.061543341634,19582.76885621832,108
0,72,0,643.5684557359024,16362.32489374071,102
0,73,0,749.8305365345944,28913.32785693793,101
0,74,0,408.662762410533,8409.086611738219,90
0,75,0,606.8323921815269,14351.32871654901,99
0,76,0,453.7431255920996,7849.960970553749,91
0,77,0,531.1717079108557,22712.22286824009,72
0,78,0,548.470593163401,15007.26659500456,82
0,79,0,573.6428744599729,17025.91857375132,82
0,80,0,572.0968033820885,26420.48883006531,67
0,81,0,351.1753172927467,8372.673525857672,70
0,82,0,320.2607197014518,8110.797494289543,68
0,83,0,295.7314665086802,6505.372515756899,65
0,84,0,188.0274213509189,3513.323467166082,66
0,85,0,313.3117084821384,14840.70997731104,61
0,86,0,494.1685138821611,17875.78855787159,65
0,87,0,342.3328859303539,12054.59186976784,51
0,88,0,326.7797638046502,11592.65742065118,57
0,89,0,170.9279445981124,4655.366620683179,55
0,90,0,313.3797900917394,7127.388992457182,57
0,91,0,206.1734031149234,9396.019523066017,48
0,92,0,154.7084909053803,2840.187847977555,42
0,93,0,117.9691031132509,2555.873937915313,37
0,94,0,115.2433160184491,3035.533499620474,39
0,95,0,122.2798210820131,1978.398330996113,33
0,96,0,121.2078799272469,4907.950416028238,31
0,97,0,134.3973704587497,4144.522170763255,26
0,98,0,86.02860187051533,2913.630715384438,29
0,99,0,37.40521524205005,768.6253519843873,26
0,100,0,44.99339866751541,891.1509396154951,24
1,0,0,77.12363733354751,1417.888361829485,25
1,1,0,102.511191114748,3125.169898829438,24
1,2,0,145.5181531136024,5567.923427183327,30
1,3,0,90.55410048655074,1509.444383827854,26
1,4,0,129.9952555828869,2887.845875476483,28
1,5,0,146.1614344547517,2884.617988968188,33
1,6,0,127.5417905324121,3564.297381266595,37
1,7,0,111.8605431380124,2543.873006593968,37
1,8,0,148.4062899059466,2348.211277936729,47
1,9,0,195.2235730361933,8739.939969282734,41
1,10,0,400.9867359936026,19393.19328760124,42
1,11,0,158.574988998155,3829.705786523114,39
1,12,0,167.7034839559178,4410.206821772972,49
1,13,0,347.044000636669,12447.9698373575,55
1,14,0,451.8576442215199,18700.9520526083,56
1,15,0,262.6893382427101,4890.52259595639,56
1,16,0,251.4633200368677,6408.972774914327,56
1,17,0,218.9948421431561,4095.803899037187,59
1,18,0,88.60427392991376,1136.966641076135,49
1,19,0,329.616503828017,11414.24581768248,61
1,20,0,120.1460637557235,2245.79637307757,61
1,21,0,289.0666892640055,8329.787595083391,60
1,22,0,394.9193214872275,13545.73170927943,68
1,23,0,366.3983787102765,6519.854775052372,80
1,24,0,442.2743747815987,9630.229507540704,82
1,25,0,608.0708629999415,22794.88709711495,91
1,26,0,536.7725943778692,18781.92579872457,91
1,27,0,421.412962770564,12845.55513221935,92
1,28,0,471.0487224460591,10482.92913589335,105
1,29,0,569.907532249824,14037.58234208069,109
1,30,0,794.7863271689147,22929.36960849392,108
1,31,0,894.0882427377049,31281.40012094422,117
1,32,0,689.296264271222,18603.87535034058,126
1,33,0,621.4034640905986,15608.50364639501,111
1,34,0,870.9483388660984,31130.33766484993,122
1,35,0,910.4438750502201,29259.64537122216,102
1,36,0,616.4792823917601,17664.04739316955,117
1,37,0,837.4237572890604,30157.94752063608,118
1,38,0,926.1615044727442,32291.07027830215,122
1,39,0,858.0190894480413,22448.28822528434,141
1,40,0,1061.403271224891,34392.67605736965,139
1,41,0,1108.480229853927,33684.1170278736,141
1,42,0,1156.039434700298,34952.69337587376,149
1,43,0,1342.431156360635,59784.40635847771,157
1,44,0,1654.285108320343,66793.68263297668,159
1,45,0,1404.334888927045,69899.37785192794,176
1,46,0,1245.315757809084,53939.55211426697,172
1,47,0,1475.191976349702,57867.77258741209,190
1,48,0,1117.671490027884,38358.58738043678,189
1,49,0,1269.683837789906,47183.8235586062,185
1,50,0,1395.173439067423,42766.87182313015,182
1,51,0,1535.140858583293,52359.39785051886,187
1,52,0,1205.462044663888,30731.436666217,177
1,53,0,1366.339833227971,42089.01972603632,177
1,54,0,1308.031573313783,36337.5496168051,172
1,55,0,1333.253156500405,51518.39288517027,166
1,56,0,1082.936718503146,26983.62418203809,174
1,57,0,1094.506723836322,35883.95331429157,160
1,58,0,1040.635094938685,28171.2346787622,155
1,59,0,1312.28430049407,43795.41854045577,162
1,60,0,1310.7400361635,52507.81339403626,146
1,61,0,968.0881729254112,32773.21416202435,150
1,62,0,846.5012204849047,24559.31333816703,147
1,63,0,1216.266499822981,31991.2450472856,168
1,64,0,859.5030185428642,17706.9716827954,142
1,65,0,1148.089492304944,29472.66691783539,143
1,66,0,813.6927781530113,30141.34841116752,122
1,67,0,853.9579929107446,22697.51986695335,117
1,68,0,841.3801065373989,33795.16147847674,108
1,69,0,737.9335023909948,21116.0793023965,106
1,70,0,647.6319201853385,15292.79238304143,118
1,71,0,759.8157413988969,22493.66868090039,118
1,72,0,807.5379364375465,29554.10204497128,111
1,73,0,681.2906928210243,20960.34519150982,101
1,74,0,531.9405442709309,9631.098373386312,100
1,75,0,661.7771734687783,22270.58561243006,89
1,76,0,561.3526314125977,13278.32685758889,87
1,77,0,435.7514730945209,13075.98225614234,86
1,78,0,504.172705623975,14754.66467419155,87
1,79,0,574.3530034083732,27629.30249256512,78
1,80,0,573.7112028339058,23318.5103094232,67
1,81,0,396.4792323568679,13741.4773402706,63
1,82,0,238.7714871423884,5098.613098258827,60
1,83,0,278.9278481390266,6439.808428184255,65
1,84,0,279.4713867551245,8119.31094310247,71
1,85,0,171.5637062701931,4117.704654485738,62
1,86,0,249.3966903559691,6730.295346527132,41
1,87,0,215.0791473423236,4654.764944126507,60
1,88,0,234.5870908917061,3963.847097753169,58
1,89,0,361.1785862986998,15743.6349788811,55
1,90,0,303.8237859020236,8502.781498596527,60
1,91,0,261.048512028847,12020.86754558476,52
1,92,0,193.6982052235565,5837.60427322072,50
1,93,0,124.6487331778354,2294.304209629927,41
1,94,0,115.2141340183604,1441.501086241114,42
1,95,0,99.41394652758376,1575.885251296931,32
1,96,0,57.44333440761117,910.6313614605078,31
1,97,0,144.342610472625,9025.325484215851,36
1,98,0,73.64761225110952,1703.228840249976,22
1,99,0,235.4133336641287,10476.88710632896,30
1,100,0,72.57199162487693,1103.991860131922,22
2,0,0,37.96061143837387,479.3680720623513,14
2,1,0,81.34939306480496,1744.033952742399,20
2,2,0,102.3115879731676,2235.18809277233,32
2,3,0,132.5788743929943,4514.066315108634,29
2,4,0,73.93900000000016,1553.184947000005,26
2,5,0,113.7671784733922,2697.935153518911,27
2,6,0,110.8407039934151,4857.011984981399,34
2,7,0,148.5654366246037,2683.032310744691,39
2,8,0,155.5199254222549,3784.936378820164,45
2,9,0,234.7648434041305,6136.558283132505,45
2,10,0,320.1369383516016,11688.47813688368,46
2,11,0,346.3700977021903,15439.88906722857,40
2,12,0,161.6756663555666,2705.377415530973,41
2,13,0,153.7465637424181,2667.827411930042,48
2,14,0,298.6593904518464,5500.664155157972,65
2,15,0,322.884984515229,6094.355534317933,64
2,16,0,519.905603608364,30682.39104585367,65
2,17,0,207.157960016511,3427.731999258512,45
2,18,0,400.4290277851239,11626.99441773349,71
2,19,0,317.7272795224549,7591.860085385719,62
2,20,0,354.2929306345562,13531.64417847061,68
2,21,0,458.6413604334897,17679.11756248995,74
2,22,0,374.66113547514,8874.3822542527,79
2,23,0,527.2274709384878,19852.07983319932,94
2,24,0,616.3166670186332,17606.66797337309,93
2,25,0,624.9599970583334,18222.12676873045,94
2,26,0,639.6950387603778,15843.41134135437,98
2,27,0,467.7145464674981,11856.46140232515,96
2,28,0,666.5845287692881,17498.63842208302,102
2,29,0,777.0002489856896,25195.0126373463,106
2,30,0,870.392664834587,24108.6861252244,115
2,31,0,862.8751524134598,20792.07552767413,117
2,32,0,692.6573301370868,20351.35360830692,117
2,33,0,625.4080476211976,13824.43765203875,122
2,34,0,926.090717779045,30610.37813493898,133
2,35,0,943.915423715219,39186.34730718478,127
2,36,0,924.1181956982697,22495.66780732482,144
2,37,0,769.0646149722488,18692.01587329916,139
2,38,0,862.2020287028457,20126.37112251637,142
2,39,0,1000.676608295942,28981.39029582197,148
2,40,0,923.3077914803598,23814.73798133574,145
2,41,0,916.4304711074248,28968.04673757814,151
2,42,0,933.6241980169417,24910.73737576724,151
2,43,0,1613.281324760311,60595.20220461992,160
