# mesh name: boxMesh
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
0,0,0,93.17230248061009,1510.611261452245,20
0,1,0,67.31242337625172,1335.336483999547,20
0,2,0,68.69589743207975,1067.461499849427,29
0,3,0,83.26814832339714,1926.887510834968,29
0,4,0,81.79354729072084,1613.46747944068,26
0,5,0,81.07745274105979,1629.316985063794,24
0,6,0,88.92666907523397,4435.462192409314,34
0,7,0,148.6094366246037,2683.010326744691,39
0,8,0,155.7139254222549,3784.974014820166,45
0,9,0,213.20824087739,5669.801736794065,44
0,10,0,312.2404821523447,11494.10723491461,45
0,11,0,333.0280977021902,15260.62387922857,42
0,12,0,163.4740812956619,2773.462780883647,42
0,13,0,120.2501459323178,2021.96742042603,49
0,14,0,296.4928012985501,5342.482781016515,65
0,15,0,382.3708396247357,8383.307057307096,62
0,16,0,528.3957002022312,30782.53852022942,66
0,17,0,207.686960016511,3427.963624258512,49
0,18,0,411.2346910087031,11763.35032997287,72
0,19,0,291.5544538645619,6811.490849366734,64
0,20,0,430.6328574813115,16440.93153418923,71
0,21,0,466.840921290071,17961.64025284573,73
0,22,0,393.2651549820361,9204.766879987161,81
0,23,0,521.2981499004954,19764.9170779507,91
0,24,0,665.7646006799005,18544.3082747029,91
0,25,0,627.185414607403,18291.95852826775,94
0,26,0,601.8284686668412,13535.23921540644,100
0,27,0,467.469546467498,11856.44075332515,93
0,28,0,716.526349669196,18608.40600455323,107
0,29,0,721.5752843006662,23174.56187567438,107
0,30,0,892.0524781044167,25976.47885513731,115
0,31,0,971.3034388128239,25133.80336761546,119
0,32,0,639.3342540007766,16696.26478875426,117
0,33,0,596.6141831080123,9304.283457611242,124
0,34,0,903.0482786493448,30346.22143637679,131
0,35,0,880.3405158646848,37995.31674257068,121
0,36,0,844.5703096508058,19208.89589107774,141
0,37,0,729.1410981920495,18103.29337272162,135
0,38,0,844.148396276918,19954.74114427086,139
0,39,0,1026.808972531078,29548.9222260945,141
0,40,0,919.733338390006,23748.06411851518,142
0,41,0,818.961865565109,25187.62564656037,145
0,42,0,868.9535500242367,23394.66621287357,143
0,43,0,1505.165851614006,53957.40314546852,155
0,44,0,1669.744391694606,71415.62355214157,168
0,45,0,1433.436081330016,44157.38567450731,174
0,46,0,1212.217986777925,41859.07123195451,173
0,47,0,1146.940991448008,25849.11550463742,194
0,48,0,1571.250437390614,63817.91150322856,178
0,49,0,1535.804083937748,73459.43027110067,184
