# mesh name: boxMesh
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
0,0,0,2785.772794978102,356831.5055496551,59
0,1,0,3460.500212144581,464404.1927729886,83
0,2,0,4827.63502274624,586826.0532182512,109
0,3,0,6748.000176588612,939361.3647654821,135
0,4,0,9356.062983317506,1484589.754723079,191
0,5,0,11587.71955697722,1902901.330501893,236
0,6,0,17201.20422736221,2797404.474577468,277
0,7,0,18502.45104668915,2793966.976045079,320
0,8,0,26790.66935935224,4979197.493593481,361
0,9,0,28191.52716189834,5125795.545283009,393
0,10,0,32329.23289330345,6351751.610282023,391
0,11,0,29435.07664822146,5837252.7168312,384
0,12,0,23891.15226649232,4004133.278009311,368
0,13,0,20160.89989955557,3027436.557216665,318
0,14,0,14134.6975857811,2137330.172832696,277
0,15,0,13742.47119135969,2163385.073853591,236
0,16,0,10246.29466843513,1554791.646824076,192
0,17,0,9206.927657818238,1473824.436759729,149
0,18,0,6355.535855564315,896436.264344616,112
0,19,0,6303.107150482877,1049454.965710046,96
0,20,0,3368.464792187643,389292.1572497725,72
1,0,0,3248.151744797142,425868.7400572327,70
1,1,0,3655.540226058205,429042.3112749671,98
1,2,0,6140.076999082276,833277.1103112139,136
1,3,0,10034.41524553546,1663343.244282113,182
1,4,0,15052.18434252474,2613115.905477071,233
1,5,0,18208.5177269207,2763538.676281157,290
1,6,0,28372.52041838118,5061019.478993143,358
1,7,0,32557.01501547132,6160444.711768503,412
1,8,0,44620.81449186619,9369357.255101318,450
1,9,0,50254.6527028351,10781043.20716536,496
1,10,0,48941.56101961255,10128326.65215722,506
1,11,0,49464.40622611401,11366608.18706239,476
1,12,0,42722.28510051741,8842061.233741172,446
1,13,0,31467.1231809464,6029449.367935744,397
1,14,0,23732.66305568912,3884954.039324355,340
1,15,0,16877.74624973656,2457040.331170524,283
1,16,0,13696.99997750501,2235224.448081515,222
1,17,0,10532.00348259578,1372472.25228896,191
1,18,0,7839.412167190054,1052174.538644776,143
1,19,0,6762.798267691539,1132074.387110487,108
1,20,0,4435.143207510742,512002.1893418909,86
2,0,0,4581.039108262322,681423.1092694786,87
2,1,0,6099.157714577956,921508.6831110133,120
2,2,0,8695.451926163483,1296406.769253076,168
2,3,0,12847.77042395833,1852364.724315981,221
2,4,0,19216.52135024318,3257169.080213302,291
2,5,0,25729.42593586901,4716562.470607248,370
2,6,0,38775.86985515433,7994971.702021055,439
2,7,0,49304.25926631247,10481655.40209613,502
2,8,0,72490.86591794122,18854406.0850759,536
2,9,0,92904.94437965217,28608948.00271133,558
2,10,0,100126.2117021717,31764614.54358713,555
2,11,0,85512.5501985278,25070248.96575093,546
2,12,0,71885.68897208347,18877360.54609246,543
2,13,0,49719.43958372395,10891224.93643242,492
2,14,0,34918.24085861979,6460013.595415061,432
2,15,0,27469.06144767784,5921224.36224197,355
2,16,0,20456.70908022569,4653941.767627596,287
2,17,0,13573.77035640658,2133217.164191586,231
2,18,0,9368.68797587261,1523351.00766559,173
2,19,0,7300.063205945371,935578.1515795195,138
2,20,0,5286.400409727557,698367.78885071,105
3,0,0,6096.901136379325,922252.3587530827,115
3,1,0,6508.616533645497,702005.8237356222,156
3,2,0,11605.31145082274,1550118.197820916,207
3,3,0,14769.50309299966,2235703.984579052,271
3,4,0,23579.38429129091,4205078.234024372,360
3,5,0,37558.29788983752,6784613.755359602,444
3,6,0,55488.28695684472,12766980.2036422,500
3,7,0,84875.01575444177,24128381.36123995,559
3,8,0,136023.0920950988,51398216.78169923,578
3,9,0,183044.6987573614,87654218.77657549,581
3,10,0,210878.6198783217,109333332.3658146,583
3,11,0,172334.8281615478,74606920.25803798,580
3,12,0,123542.4846027263,45201836.1961236,582
3,13,0,77238.16070605478,21340200.19566494,573
3,14,0,50768.82863951226,11119527.28132874,523
3,15,0,34811.08316682119,6496661.963556407,434
3,16,0,24981.95352164854,4671269.482063011,342
3,17,0,17400.73152193131,2897837.709117997,282
3,18,0,13159.40739606112,2228446.34967533,226
3,19,0,7561.886319714139,977360.1796767791,167
3,20,0,4550.70515177365,537577.5620382859,105
4,0,0,8161.741448006733,1170223.812682576,134
4,1,0,11815.24176172431,1776808.71072748,181
4,2,0,14770.1812108014,2380226.909614152,252
4,3,0,20334.45701222031,3633638.642083748,316
4,4,0,30953.29900493965,5487126.561539011,420
4,5,0,44224.00834763471,9087652.160201104,503
4,6,0,73154.14610339441,19375740.58740983,573
4,7,0,134645.6290013593,50082075.03848277,607
4,8,0,255933.0762248682,156827870.4936466,610
4,9,0,462647.5764352796,464315603.9307405,603
4,10,0,611653.3761499089,799573340.6079508,604
4,11,0,459488.1821705047,453472558.4623851,607
4,12,0,252312.7250664608,153126518.5370885,614
4,13,0,132779.9825055136,50251377.44144273,591
4,14,0,71523.83230804274,17914663.22036853,564
4,15,0,45174.71087335749,10159446.92319269,486
4,16,0,27202.96669902585,4372452.662424306,375
4,17,0,19052.38575132478,3142444.850572385,311
4,18,0,12302.07665694582,1745121.656809376,230
4,19,0,8902.996982660859,1322554.89495671,177
4,20,0,6829.357098648572,983895.6780412405,116
5,0,0,7569.460261268519,1150334.721369855,140
5,1,0,10175.15006350772,1593744.632604412,208
5,2,0,17368.56148998268,2628201.799126343,290
5,3,0,20224.72854886585,2989373.415430295,349
5,4,0,32796.62440068083,5561780.794883784,460
5,5,0,58738.51030366909,13667830.23224567,551
5,6,0,92169.40062561516,26664828.21232576,617
5,7,0,184796.5021502328,83968606.73779114,651
5,8,0,473626.9020129472,478757054.4757382,642
5,9,0,1653559.069777267,5498874944.144625,634
5,10,0,3929560.332034044,30682660498.23064,638
5,11,0,1635282.485613616,5393855067.013373,642
5,12,0,457677.0887667835,451474574.979715,641
5,13,0,186971.2317243193,87306652.69516286,618
5,14,0,98423.64604781772,31461862.54470731,597
5,15,0,54436.16085874012,12434320.31864044,549
5,16,0,31171.61366377456,6272823.474445624,426
5,17,0,19033.09897549742,3054664.779183311,326
5,18,0,11705.73536847837,1576884.190360019,241
5,19,0,9497.182997203452,1449048.893323192,169
5,20,0,4683.155389843768,441493.7436119484,126
6,0,0,6795.839392920706,844839.9548647393,135
6,1,0,10179.67010651437,1504286.40314348,195
6,2,0,17925.44790393337,3163937.801003916,285
6,3,0,25009.77933057074,4247768.113278124,363
6,4,0,34245.28711905435,6181611.297997042,490
6,5,0,61392.59742677869,15312141.74912357,596
6,6,0,106928.4356829783,32239838.35220005,647
6,7,0,208706.9988977169,105743280.5310739,681
6,8,0,617871.841413744,793222692.3611898,683
6,9,0,3958210.34609602,31061211180.11415,709
6,10,0,59796079.46009076,7053662041452.918,712
6,11,0,3994282.431478018,31626186814.25117,706
6,12,0,612260.7437635289,785013710.66916,691
6,13,0,209774.7523295532,106652749.2438142,668
6,14,0,99495.4106829806,28356538.93535023,647
6,15,0,53418.39964774384,11667347.59799691,571
6,16,0,32426.33460756749,5735676.198997939,456
6,17,0,21485.82316492609,3218954.366825362,362
6,18,0,14355.02395981688,1884142.696325556,250
6,19,0,9656.001981094103,1456139.612414883,174
6,20,0,6116.676500214381,640177.4862673837,132
7,0,0,6467.967657853362,897576.4648211939,141
7,1,0,10430.33216005239,1530646.629472957,197
7,2,0,15610.05268057477,2522846.908275105,280
7,3,0,24577.35042605301,4591245.198199147,381
7,4,0,31955.42916295095,5141517.465908915,509
7,5,0,51906.34314105375,9846011.581806559,616
7,6,0,92166.16167378839,24118976.79485771,694
7,7,0,194767.9441255728,89966338.05342811,727
