# mesh name: boxMesh
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
0,0,0,3383.433033272109,489947.9835575796,65
0,1,0,4655.613936617448,639704.2978275903,100
0,2,0,6418.546204913778,966845.1304255743,136
0,3,0,11012.92806179891,1771396.835873526,185
0,4,0,14013.77638681103,2223878.769890385,236
0,5,0,18597.74936288353,2930413.74345034,294
0,6,0,28862.79309015577,5238568.330288995,363
0,7,0,33939.54313281241,6653680.64579161,413
0,8,0,48426.07140274139,10684930.91752874,441
0,9,0,55083.14734725549,12911145.20469854,475
0,10,0,55554.55639635446,12987066.58461271,494
0,11,0,54231.26482727995,13191498.7876423,478
0,12,0,46401.6322478217,10194178.60032984,454
0,13,0,33245.81198286081,6407606.566257945,406
0,14,0,25199.87534660822,4336539.293925192,344
0,15,0,18581.74809543349,3062233.635683217,293
0,16,0,14359.7400001015,2302983.683237984,233
0,17,0,10868.97201027442,1581491.753237864,189
0,18,0,7979.926371963173,1091844.164620372,140
0,19,0,6511.996573054619,1010073.703229661,105
0,20,0,4481.517012510817,513651.0398512619,85
1,0,0,4002.464800426843,520376.5948308815,78
1,1,0,5016.413771881349,723092.1468652494,106
1,2,0,8675.473288425261,1412119.515168915,156
1,3,0,12638.33449782399,1891620.473001747,207
1,4,0,20584.02344739252,3872742.269641698,286
1,5,0,27219.7196986722,4906228.009502022,370
1,6,0,41353.20246718432,8413948.87606745,440
1,7,0,53675.41784970476,11593839.4734977,489
1,8,0,80389.18498947516,22101910.24311929,516
1,9,0,101998.4755380925,34254029.0229305,527
1,10,0,112443.4304569039,38260166.41300884,530
1,11,0,94129.39779487166,29709432.27582566,529
1,12,0,76885.52987975455,21340063.59957635,519
1,13,0,52895.57913517229,12596321.00989267,478
1,14,0,36798.67064711112,7056609.114205519,420
1,15,0,28258.70437704278,5906290.125454241,348
1,16,0,22450.20970471201,5512136.236876269,284
1,17,0,13866.52979147001,2281188.277377788,223
1,18,0,9946.165494639437,1732541.260296446,166
1,19,0,6933.057901256615,890427.5297456728,128
1,20,0,4371.758065976524,536677.0885558387,100
2,0,0,6215.212317779666,1038093.51214539,106
2,1,0,6874.591105975885,784758.7477010112,147
2,2,0,11073.89750060166,1586705.367640823,195
2,3,0,15087.87202953204,2408840.728585087,251
2,4,0,24229.03828119415,4243709.823635438,355
2,5,0,38815.46450097229,7221793.891965805,423
2,6,0,57124.73456499256,14075809.10196418,487
2,7,0,91835.70102151312,27719753.35279522,527
2,8,0,150455.1550618679,63100193.86272394,544
2,9,0,216049.4926610192,117725333.8874462,548
2,10,0,251493.031012363,152930182.0736403,541
2,11,0,203329.8398156941,101585962.5339618,532
2,12,0,140991.7728583633,59578294.71171778,537
2,13,0,83452.0545032701,24429667.27283692,521
2,14,0,52923.54056898317,12455576.27553529,489
2,15,0,34015.93112821374,6476810.353277411,409
2,16,0,22710.70723259258,3932546.710854388,312
2,17,0,16339.06501799565,2678951.823779151,259
2,18,0,12746.87499094268,2069589.688505182,216
2,19,0,7331.185196786431,950292.7056750574,157
2,20,0,4599.2014001231,551538.4581817872,101
3,0,0,6594.364444218406,890964.5283120007,126
3,1,0,11212.0175353061,1768795.391311325,166
3,2,0,13616.50634778002,2096501.947136957,232
3,3,0,18293.38577296856,3286372.457634478,293
3,4,0,29974.94375086482,5532757.879426624,392
3,5,0,44056.12678164715,9048077.24708846,475
3,6,0,73587.22649802244,19384481.89489521,523
3,7,0,141765.3664280908,56064371.80931061,547
3,8,0,290730.2740694835,197757475.6355187,560
3,9,0,575815.5898199371,704220742.9720292,568
3,10,0,811437.0047839716,1384001409.133866,553
3,11,0,575357.2635611007,704285421.5641264,547
3,12,0,281907.5347351076,189295734.6423477,556
3,13,0,142128.443159132,57424170.59366358,549
3,14,0,73641.62115534184,19896753.29624262,534
3,15,0,45970.23282725108,11313220.05086708,460
3,16,0,25661.58269318864,4353813.379753691,350
3,17,0,16781.14850466042,2547414.051001965,281
3,18,0,10670.10703788306,1470017.656084555,212
3,19,0,9059.153786872332,1407168.772021069,164
3,20,0,5942.153593695602,859248.7055028406,108
4,0,0,6397.806726577658,928228.4843329436,130
4,1,0,8876.12494317904,1221625.346301631,190
4,2,0,16330.45645307856,2549861.110294509,264
4,3,0,18722.25521712683,2734274.00060525,327
4,4,0,30820.88524086893,5408097.442921493,414
4,5,0,56093.99692852255,14046409.15627593,502
4,6,0,92822.03611699514,28012541.36721866,546
