# mesh name: boxMesh
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
0,0,0,123.3185384116222,7589.70254787085,21
0,1,0,70.75610348224187,948.541182478785,27
0,2,0,127.2410378463766,3143.357607644464,27
0,3,0,34.03155754643621,450.6078666826872,25
0,4,0,154.0537124217901,4119.612544558719,25
0,5,0,80.98212920974079,3796.647639346954,17
0,6,0,86.32821290577397,2203.170098772025,16
0,7,0,126.1792540176733,3116.548556553703,22
0,8,0,64.971423342775,829.0817759555174,25
0,9,0,56.842360533998,1300.291522816328,26
0,10,0,66.36483481759362,882.384511830079,29
0,11,0,127.8000903062631,3283.618307576141,36
0,12,0,112.58142918755,3540.282160896702,31
0,13,0,193.7265326361935,5692.505975744512,40
0,14,0,145.8716767345879,2575.40978665882,41
0,15,0,136.1873672094812,3077.96440649312,47
0,16,0,221.4254260545559,8218.846769390937,35
0,17,0,203.8150371070786,4492.443060970551,50
0,18,0,65.46928850781434,1420.908754574011,29
0,19,0,230.8802459484285,3745.464453197262,44
0,20,0,196.8063382461468,4703.98675237003,51
0,21,0,165.4753409592516,2976.759990557034,47
0,22,0,261.7922326416142,5508.385779064311,52
0,23,0,399.9271087521042,16057.85171150019,59
0,24,0,354.3961224793809,15236.25418925108,57
0,25,0,437.3988499894572,22623.13672144288,55
0,26,0,339.7722232510068,6925.06302302889,65
0,27,0,316.5654781303741,10752.58061303463,59
0,28,0,264.5532163608474,7225.54825357244,61
0,29,0,322.7092753512991,8246.082781072701,60
0,30,0,244.8880460804039,5480.587584186943,67
0,31,0,301.6865274978811,6673.81663961372,75
0,32,0,139.7816793037931,2099.26024181247,63
0,33,0,272.8070212993741,6664.482149081745,66
0,34,0,226.2189678449438,4961.200466528018,55
0,35,0,308.0565951120612,5445.846758171645,74
0,36,0,519.9664230470889,24842.95667998143,76
0,37,0,505.5289702047024,15453.52816507844,75
0,38,0,611.6537951392424,46340.85424102164,70
0,39,0,363.5122877745908,7558.475044678763,72
0,40,0,564.431238368779,14944.23840648729,80
0,41,0,342.660807540296,5772.200881871906,73
0,42,0,354.3904236779019,6825.340277343596,80
0,43,0,447.7321423901524,14595.49628477627,78
0,44,0,511.6737040066351,12512.51054717551,87
0,45,0,278.6731221982773,6035.331976028752,80
0,46,0,426.966091428448,9708.472520077137,82
0,47,0,374.0958494957369,10673.74108512508,85
0,48,0,421.7265971447615,11743.54764733477,76
0,49,0,433.3779715935884,10386.13229630528,90
0,50,0,374.8441491227009,9715.662217967872,96
0,51,0,477.2766332489559,10015.20214918724,84
0,52,0,597.5488299411015,31563.88710181126,86
0,53,0,680.2905962725652,21567.21468829354,86
0,54,0,579.4623507648971,19366.34368024035,86
0,55,0,604.0198972382121,20334.4080425034,102
0,56,0,600.5890280354892,17019.71883038285,107
0,57,0,587.2363056446186,14055.9986784976,105
0,58,0,542.5596001066865,15116.52509824718,87
0,59,0,610.7616459596356,20381.09866766772,86
0,60,0,676.0788637472898,25385.41016513554,86
0,61,0,449.1178306531388,13559.95750938911,82
0,62,0,444.7525720327722,15941.28605050094,84
0,63,0,446.006928001385,10423.99977600352,89
0,64,0,404.7069038095677,9598.312926448305,77
0,65,0,448.5480100668077,18658.45435376613,80
0,66,0,483.816972733153,16581.32656831327,81
0,67,0,290.6018627785617,6168.389473338326,77
0,68,0,577.0593374267594,32389.29080880632,69
0,69,0,324.7433938218377,6953.481312303021,65
0,70,0,307.6920631446209,8128.911405434699,61
0,71,0,283.9216680937495,9223.886166660719,62
0,72,0,268.4102070336293,6211.751855909349,59
0,73,0,264.3755717162326,6528.55903101042,63
0,74,0,407.9944033172609,13672.8479794309,63
0,75,0,350.7004652230524,8931.782644741759,64
0,76,0,238.4034814023801,4419.58328750384,62
0,77,0,206.7352839230148,5251.622891417427,58
0,78,0,296.5264625252631,9069.356822440401,55
0,79,0,229.6067346970056,7843.544917209638,49
0,80,0,226.0583067648644,4753.322834396468,50
0,81,0,165.8997266378156,6059.589544107333,34
0,82,0,237.1012900056189,6659.066420284475,52
0,83,0,231.31044802734,6630.129837591662,56
0,84,0,246.3172202172593,6731.597550110559,42
0,85,0,373.6165509472627,11112.08875342823,37
0,86,0,149.7960316987056,4333.515059915466,40
0,87,0,288.1861104985541,9386.744443677479,45
0,88,0,237.1012553339125,4374.548437949853,49
0,89,0,258.6594083857763,9171.853555694128,36
0,90,0,221.4556790282178,5638.139499557712,42
0,91,0,43.72316126359692,367.948914206395,36
0,92,0,24.83132277907216,238.1533261570121,30
0,93,0,42.41224735811434,905.5616500239921,25
0,94,0,88.86226887905931,1101.767522043717,32
0,95,0,140.301121399625,3021.022264404644,30
0,96,0,67.01733111539471,1796.43173435719,22
0,97,0,29.08735187954926,342.1836514052019,25
0,98,0,95.49640401639925,3206.029928028587,31
