# mesh name: boxMesh
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
0,0,0,57.27017794105948,925.0772451632369,26
0,1,0,69.65511194383367,2420.604265122806,28
0,2,0,35.94349747617332,423.1337687742506,23
0,3,0,131.2843223706208,5263.970811665672,29
0,4,0,70.51974386099907,841.3282149990565,31
0,5,0,137.0537842342054,4890.8672113755,24
0,6,0,146.8214377544423,7831.759197029454,27
0,7,0,80.11419933220741,1612.727800095162,24
0,8,0,167.3251056492247,6847.672886376111,21
0,9,0,131.6134726500865,6608.057156635756,28
0,10,0,212.7040590831863,6160.607097467346,33
0,11,0,212.9535235103002,7749.801634491019,35
0,12,0,140.1445017703396,7905.233378819246,41
0,13,0,358.6275928588858,13695.39159876613,42
0,14,0,347.7973280355324,15661.54608519499,37
0,15,0,108.9036057953459,2836.645858237124,29
0,16,0,292.8728724797841,14456.32041192179,46
0,17,0,243.9036699413296,8984.398873527613,40
0,18,0,354.3976076015521,13879.58033430528,49
0,19,0,207.15356509034,8155.296414429557,50
0,20,0,295.1322609187483,9602.936333229698,53
0,21,0,275.5984743912567,7378.655094125615,48
0,22,0,300.2391229961944,10299.84933491798,61
0,23,0,236.8373365711292,4855.027404606786,62
0,24,0,264.5678301530085,7081.15719514477,53
0,25,0,189.511808025365,4519.877878776017,48
0,26,0,170.6110004677188,3062.263004582452,49
0,27,0,142.3890552175343,2590.744900229724,58
0,28,0,335.2507438079625,10607.95164427577,53
0,29,0,188.9374044836657,3095.699267697664,53
0,30,0,190.7273617122807,3968.658105696536,64
0,31,0,240.5782130512884,4415.003178291256,67
0,32,0,372.0129450426545,14236.40911210443,64
0,33,0,190.0876176285144,5996.784493763812,54
0,34,0,453.9186191014741,25674.4720472378,58
0,35,0,557.0221329523703,20656.94329903504,66
0,36,0,540.2480466999101,26636.02532977918,71
0,37,0,555.8708399245515,20227.971719925,74
0,38,0,550.8017838966374,20280.24624316594,71
0,39,0,391.8278283665793,7697.958397386617,85
0,40,0,464.6024950208336,11869.49810554972,72
0,41,0,411.1982734631346,13348.07476834819,76
0,42,0,364.231941103494,6807.825330436243,80
0,43,0,391.1095400315729,8797.278648713049,67
0,44,0,528.6134775774664,13063.15439470812,87
0,45,0,358.008522005339,7018.030701578189,89
0,46,0,477.9421861944728,10995.51364965375,80
0,47,0,623.9384281686921,20556.20570466713,88
0,48,0,475.6160214065768,11669.50518182832,86
0,49,0,301.2592768420348,8186.868228111543,79
0,50,0,358.1579096294168,8774.625783580545,82
0,51,0,328.0632510256646,7338.677373035846,75
0,52,0,467.5607507180792,13440.83694273939,86
0,53,0,506.2135439974994,14702.55849565185,85
0,54,0,547.9451868863965,15852.69683399905,87
0,55,0,411.0596893920261,8331.407262441484,83
0,56,0,321.9965027242272,6464.508641953536,79
0,57,0,520.8130590361839,15945.60801938356,75
0,58,0,517.5790459155919,25534.55222321031,68
0,59,0,474.7849720796207,13107.26490913002,70
0,60,0,357.5892193391805,9014.10533174241,74
0,61,0,361.395475746647,10338.98009967378,77
0,62,0,538.1433037644468,14292.42219366623,80
0,63,0,263.602646774322,8039.982182016806,65
0,64,0,341.9850458624691,9033.402199459711,75
0,65,0,400.7172775263952,13869.78311194556,70
0,66,0,602.9779657283685,27879.31245307272,66
0,67,0,489.3830152986737,19556.16082902393,69
0,68,0,265.2222218217769,5555.557837988553,65
0,69,0,526.3674281330151,24096.28785440321,64
0,70,0,435.1998626156264,13160.54398449293,64
0,71,0,398.099929527027,9468.541155036703,64
0,72,0,252.7026329755939,6537.250331691048,64
0,73,0,164.0380375059146,2304.540548057244,51
0,74,0,249.0711762369704,11812.57247529637,51
