# mesh name: boxMesh
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
0,0,0,112.9087616422741,2687.331478643336,33
0,1,0,84.20490732220152,2781.571006981242,30
0,2,0,130.9200634738822,4234.410981809579,29
0,3,0,199.6502820234173,3890.778001073811,37
0,4,0,163.0875975124079,5675.620096086882,39
0,5,0,94.28199445648065,1788.271899325022,32
0,6,0,80.92348069115121,2708.397928223565,25
0,7,0,91.99406080412373,1931.502705596046,32
0,8,0,257.1809839636593,13940.01117111901,37
0,9,0,176.0331717963874,4044.870897848973,39
0,10,0,167.0562481978905,3692.626562021617,41
0,11,0,262.0086305006301,5571.417628702761,48
0,12,0,171.4215204092348,2468.547452343316,46
0,13,0,399.5944555529511,16103.41283921046,52
0,14,0,300.2463630740363,12805.6744726472,58
0,15,0,349.0512424253054,9534.763790143586,58
0,16,0,389.7313318147482,24526.12132687625,54
0,17,0,216.7554347018183,4394.322955953119,57
0,18,0,376.8459748408805,11446.34181276332,66
0,19,0,360.3184217485125,9097.413810148286,64
0,20,0,372.4782435081461,9436.783847228702,60
0,21,0,485.2118858019466,13221.05901708198,65
0,22,0,403.4152234696111,6728.911602043917,73
0,23,0,419.7138262579544,10847.64459500411,71
0,24,0,314.681447880155,9703.617435996144,64
0,25,0,393.4735548912552,13517.44662828536,67
0,26,0,246.0777176473184,5383.498688430246,61
0,27,0,436.0255835975447,12668.11794445208,64
0,28,0,428.1920847938421,13059.87815509129,82
0,29,0,490.7154071903321,14111.854847136,79
0,30,0,613.5260658083192,20588.91407561185,88
0,31,0,388.6904496222516,17032.34804689797,75
0,32,0,655.7037291855301,20286.33487851386,86
0,33,0,587.9796823929998,13215.04889630884,97
0,34,0,701.2888799572452,24462.49274836259,93
0,35,0,643.2383994555443,20598.0850742634,100
0,36,0,656.6682052396471,27672.34106709903,100
0,37,0,551.1601044586711,15377.72102205907,92
0,38,0,603.0838699708214,17396.37894523354,106
0,39,0,476.0706809702585,11076.73326066406,94
0,40,0,860.2047082293655,37170.87664174245,103
0,41,0,800.8325993794672,21981.57198461198,105
0,42,0,493.5123204546938,13894.5726708928,94
0,43,0,561.512095182992,13015.09489025242,97
0,44,0,476.6881428619541,13482.89711313461,85
0,45,0,679.2104875304008,18266.86900595411,96
0,46,0,774.55570752993,25058.40087941643,105
0,47,0,705.087140941024,18770.05733134769,109
0,48,0,714.8154315746674,23050.94547226869,108
0,49,0,630.3962065196616,17038.85097374797,100
0,50,0,635.397727642865,21047.70842727328,97
0,51,0,696.8793518640074,30211.21998163907,88
0,52,0,598.5526503458087,15046.34912190828,95
0,53,0,525.7796098407312,14150.6514787124,87
0,54,0,620.4155376929626,19468.32237464513,92
0,55,0,592.0822313169756,18409.52162822928,95
0,56,0,576.7612182018531,20923.27046334329,104
0,57,0,810.1009582972216,28613.46076335616,105
0,58,0,412.3311525344483,10071.03202538443,87
0,59,0,441.4919217285965,10467.76104718714,93
0,60,0,720.0996407748612,22556.42958031078,93
0,61,0,535.654306428467,12342.36689472331,105
0,62,0,557.6014622359801,18534.22125492216,94
0,63,0,579.693868120186,15359.48045855786,90
0,64,0,473.7242842290545,15172.88214681343,87
0,65,0,556.6084997320704,16747.44681433548,89
0,66,0,485.0761565592445,11289.33172878208,86
0,67,0,418.1628132880746,17645.54244632321,76
0,68,0,361.6694749974351,9604.255593583779,87
0,69,0,546.0778121153272,19944.42200397114,81
0,70,0,560.4926038533648,21275.70116794564,79
0,71,0,439.3785604626336,16638.84551862768,67
0,72,0,348.3678588829752,7837.061036115463,81
0,73,0,398.2931425555126,8596.132521415897,83
0,74,0,387.074453955162,14580.70165115241,72
