# mesh name: boxMesh
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
0,0,0,426.9597010739844,56616.15959718565,56
0,1,0,144.1817881632599,3620.650305099695,52
0,2,0,211.3087742624418,5208.671032395543,47
0,3,0,325.8833685029588,6413.85591106925,49
0,4,0,240.328758929559,8452.201544991489,52
0,5,0,227.111999278148,5818.78858995361,53
0,6,0,242.3350618419092,8611.552118196738,50
0,7,0,145.9635490111035,2469.185597677831,57
0,8,0,407.8464441149675,25849.55231269361,56
0,9,0,303.1178739931248,6148.781194370406,66
0,10,0,276.4763225369613,12461.62584732498,60
0,11,0,413.4819684220662,11003.95902003586,78
0,12,0,384.6525429282011,9523.792072802433,70
0,13,0,697.1781356227233,25152.86597465531,82
0,14,0,425.5511494466558,14541.73974655127,81
0,15,0,546.5589494304313,13449.24705625916,97
0,16,0,753.8965967435009,36723.48101157573,95
0,17,0,459.405484439645,12226.76141774119,98
0,18,0,597.3130480954518,14805.91928913808,103
0,19,0,657.0694412856164,20174.97869460608,106
0,20,0,603.4849756647518,14711.43054113155,102
0,21,0,855.9225969948172,28589.64207789187,106
0,22,0,705.4043372324054,18549.41569666882,110
0,23,0,939.8367372135607,36327.8958538216,119
0,24,0,572.8879934158143,14482.156261345,115
0,25,0,677.1145667868245,20398.8849915151,116
0,26,0,554.0650297080854,11341.84123109581,113
0,27,0,687.1163555634388,17444.69475612344,121
0,28,0,830.1754343042346,25605.49478097349,139
0,29,0,824.3578123151676,21960.95194547507,134
0,30,0,1058.978545385443,34237.9471388042,135
0,31,0,767.9438787704223,25150.3015688143,130
0,32,0,1112.258548982365,37802.6990696982,147
0,33,0,1099.898638261782,28647.88459998571,155
0,34,0,1170.490947596622,35447.43724153389,154
0,35,0,1197.587063100349,36141.651649812,166
0,36,0,1435.056717190482,63537.59537474554,169
0,37,0,923.7117766706129,23888.81297675048,162
0,38,0,1072.444627209522,30357.47701363605,177
0,39,0,807.3077810967349,17776.17621381009,160
0,40,0,1208.193855627854,45790.5779585742,177
0,41,0,1358.139558754102,43410.65059400289,173
0,42,0,939.8695866716898,27237.68667110839,165
0,43,0,1198.790990721737,39060.64736425912,170
0,44,0,1102.167580600742,36985.57308144768,169
0,45,0,1472.021862907373,48033.34555836538,181
0,46,0,1260.862757757018,36467.92219735399,177
0,47,0,1083.051093912705,24967.50110868412,194
0,48,0,1242.614860811952,41565.90757557756,187
0,49,0,1208.325743370216,38192.87218487026,178
0,50,0,1246.984060157204,36273.6391787398,169
0,51,0,1019.292358782058,36423.99713048701,165
0,52,0,1255.976801662405,36500.49049966002,174
0,53,0,1039.16130709436,29395.33499386535,158
0,54,0,1182.002142263741,40462.69932341111,156
0,55,0,1170.080675508157,35423.68061418876,158
0,56,0,1077.50741443973,34045.29841536237,172
0,57,0,1405.32061676014,44403.38538983442,181
0,58,0,1231.65926293885,38427.46849388241,186
0,59,0,1081.341365568846,25377.21661679908,173
0,60,0,1221.376810899837,35466.64728486483,170
0,61,0,1274.541226810629,32041.8307186264,179
0,62,0,1070.719821583486,29911.88850259046,163
0,63,0,1241.482618351458,33397.90455151253,172
0,64,0,738.0614702275474,19337.91495820069,143
0,65,0,935.6166820947883,25743.45436288121,148
0,66,0,758.1132652246844,17404.60399725274,139
0,67,0,815.8761670105617,27532.84838829904,141
0,68,0,998.924843624529,28167.12902465961,155
0,69,0,970.5962879290573,31239.70899537077,145
0,70,0,765.1692817789558,24929.9426006744,136
0,71,0,812.291937155027,25861.58618660265,123
0,72,0,666.5383649096815,21784.60946845793,125
0,73,0,713.6165897285581,18949.98893323375,127
0,74,0,751.7009589370767,25780.94203000985,120
0,75,0,784.3633371454434,18761.87061930168,117
0,76,0,554.2184614641344,12172.07646834635,109
0,77,0,535.5031599008129,16452.51807091385,113
0,78,0,497.5167682239804,12191.27108468401,112
0,79,0,288.2585004495375,6316.21861584883,103
0,80,0,572.6422385889541,14841.86880716105,100
0,81,0,431.8926606466956,11264.5281934458,84
0,82,0,522.0490475099642,14401.3623174351,92
0,83,0,623.5279865095939,19981.68733728648,81
0,84,0,532.3004453272487,13435.06710490143,93
0,85,0,552.4756742812252,22680.09749152744,90
0,86,0,529.9950201705581,12934.5262087709,83
0,87,0,501.9542567640102,11923.42424184401,91
0,88,0,381.0857287452051,10281.21381570648,78
0,89,0,429.9755114715545,12521.21611993126,70
0,90,0,360.1023560788678,8775.848883241833,80
0,91,0,385.8582527382104,8113.688005036459,74
0,92,0,318.5072328792469,6157.834501883024,87
0,93,0,445.7219847333582,13189.84013680243,69
0,94,0,239.0514321475759,7665.531439933156,61
0,95,0,445.0483183376754,30750.63590358008,62
0,96,0,385.9066395280142,24464.60570536212,61
0,97,0,423.2741628768404,13137.1872272998,68
0,98,0,212.9020027901928,7843.754001578099,57
0,99,0,343.1390840393368,8916.832655543198,63
