# mesh name: boxMesh
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
0,0,0,442.372400298514,56735.06607809204,57
0,1,0,144.3827881632599,3620.682210099695,53
0,2,0,212.4427742624419,5209.956988395541,47
0,3,0,337.6823540250047,6550.361517777585,51
0,4,0,254.227758929559,8634.139757991485,55
0,5,0,280.9477497202691,7282.008096663817,55
0,6,0,242.6040618419092,8611.599103196737,50
0,7,0,177.2357910907414,3086.673600919527,56
0,8,0,415.6265671941663,25906.00907560448,59
0,9,0,315.0828739931248,6280.017771370405,68
0,10,0,296.0363039886471,12655.35643049098,65
0,11,0,421.765854840268,11060.63597805015,83
0,12,0,415.6981976533808,9848.218822241713,75
0,13,0,697.4301356227234,25152.90989465531,88
0,14,0,425.8711494466559,14541.82793855127,84
0,15,0,547.3389494304314,13449.48723225916,98
0,16,0,753.9885967435008,36723.48947557573,97
0,17,0,489.0281989456482,12681.01535018542,100
0,18,0,703.5842528319002,23670.73950915887,106
0,19,0,731.8054106207039,22393.23962808276,110
0,20,0,623.6729685510143,14887.50562016337,109
0,21,0,886.0467467032269,28885.49071741213,111
0,22,0,790.2331489636592,22950.52655642853,117
0,23,0,987.4042469920524,37424.61594307591,125
0,24,0,654.4915097218416,16698.06348566627,121
0,25,0,689.4555667868245,20519.95816451509,122
0,26,0,630.9450784250533,13633.63466974074,118
0,27,0,707.6013632959935,17797.17816507884,126
0,28,0,845.3114343042344,25806.37868897348,144
0,29,0,897.5504923994405,23473.89178694088,139
0,30,0,1059.759545385443,34238.24761180419,138
0,31,0,797.7657144821048,25681.58150360105,134
0,32,0,1157.522303776411,38857.64471022395,150
0,33,0,1100.112638261782,28647.9117299857,157
0,34,0,1182.451947596621,35564.67046653391,157
0,35,0,1199.10706310035,36142.80874781198,170
0,36,0,1437.587717190481,63540.16974774555,173
0,37,0,924.835776670613,23889.36940875048,167
0,38,0,1141.467490388465,31793.30788531248,183
0,39,0,864.4764835020032,20977.85518588846,165
0,40,0,1230.792333814863,46036.69451864143,183
0,41,0,1371.865558754102,43548.06300600289,180
0,42,0,970.4933685867776,27693.2060188369,169
0,43,0,1252.266636354757,39861.98995816275,174
0,44,0,1152.108379945422,39356.42143027814,175
0,45,0,1522.322930288145,48903.84997075725,186
0,46,0,1341.581199453436,40887.67337158966,182
0,47,0,1136.675572595472,26079.29974250904,198
0,48,0,1293.873570407455,42455.43748394059,192
0,49,0,1256.866248065759,40434.4376367084,186
0,50,0,1248.187060157204,36273.9574857398,175
0,51,0,1060.053953244033,37336.50253032633,168
0,52,0,1270.671453633304,36663.16436032227,180
0,53,0,1067.019841808904,29753.4297192327,166
0,54,0,1229.333887729672,41166.04062674714,163
0,55,0,1285.687280342191,40187.50265953915,164
0,56,0,1154.641162688214,36114.13162885579,178
0,57,0,1555.620430055855,62501.70926736238,187
0,58,0,1274.130107974476,40109.57962858804,190
0,59,0,1092.059878169492,25468.26923227249,177
0,60,0,1221.468810899837,35466.65574886483,171
0,61,0,1298.880548645074,32604.39117169401,184
0,62,0,1193.687981545894,34864.08002978899,170
0,63,0,1289.478972605426,35525.11636435598,180
0,64,0,835.3081819985846,25222.68314676706,151
0,65,0,981.9073613299428,26820.92106114832,151
0,66,0,776.3500063679605,17670.11431378137,144
0,67,0,826.9661670105618,27651.28823229904,144
0,68,0,1050.961780552854,30865.41396114731,157
0,69,0,971.1052879290576,31239.96807637076,146
0,70,0,776.0855504698453,25049.10752280609,137
0,71,0,812.2919371550271,25861.58618660265,123
0,72,0,697.004712113921,22707.21890054164,127
0,73,0,722.4541732159101,19010.42170395656,129
0,74,0,784.0422988591642,26740.18200842121,125
0,75,0,817.7397260756522,19281.45690111934,121
0,76,0,595.6350981067735,13282.46432999813,114
0,77,0,582.4746550609416,17018.71892520765,118
0,78,0,550.0257745213551,12882.41333990045,118
0,79,0,288.2825004495376,6316.21919184883,104
0,80,0,601.8097836852965,15363.29775019994,103
0,81,0,432.1006606466956,11264.5714574458,84
0,82,0,547.0070475099643,15024.2640814351,94
0,83,0,642.0436735164359,20324.51800262182,83
0,84,0,564.2169143509541,14453.72809984259,94
0,85,0,580.7626997009743,23480.25329862496,92
0,86,0,550.1721843795796,13140.05363483609,87
0,87,0,501.9542567640102,11923.42424184401,91
0,88,0,381.0857287452051,10281.21381570647,80
0,89,0,456.6656691917777,13206.23344071718,73
0,90,0,360.7283560788678,8775.987941241832,84
0,91,0,386.3422527382104,8113.798613036457,75
0,92,0,319.1752328792468,6157.992213883022,89
0,93,0,446.5509847333582,13190.48873780243,70
0,94,0,239.3274321475759,7665.607615933157,61
0,95,0,445.0483183376754,30750.63590358007,63
0,96,0,386.7416395280143,24465.30293036212,63
0,97,0,434.2481628768404,13255.61361529979,70
0,98,0,226.2920027901927,8023.046101578099,60
0,99,0,343.1390840393369,8916.832655543196,64
0,100,0,287.6852456922745,6595.98425851119,63
1,0,0,139.0635187276966,2353.527097586078,63
1,1,0,320.6584129193794,9973.910397699807,56
1,2,0,385.1136049103352,10946.62363181172,54
1,3,0,422.3154397185627,15312.15337141207,53
1,4,0,318.835539092233,8880.716109550351,58
1,5,0,310.4468391489986,6621.130931331038,58
1,6,0,166.5347927306899,2234.497648944915,55
1,7,0,371.7806938035651,8534.774562990213,74
1,8,0,348.3388612648409,7821.767990266427,65
1,9,0,373.3769953361701,8451.355102120417,75
1,10,0,471.9138808277852,13326.27524224202,81
1,11,0,377.7329662155046,8094.747245695359,81
1,12,0,347.7429960774461,6976.372388683007,86
1,13,0,580.7136839859337,22397.23405287685,84
1,14,0,639.3026849521199,28149.6369671231,83
1,15,0,356.1452400036435,7017.45845154539,86
1,16,0,504.5256696768599,17856.24661932862,87
1,17,0,582.4962122801849,15048.96456236825,109
1,18,0,595.615535860096,16280.41783346218,120
1,19,0,823.9460590884544,24342.89546251875,112
1,20,0,803.44051184775,34129.10038615883,109
1,21,0,719.3086248565592,17553.15696632928,120
1,22,0,875.9058082120174,31720.61194090586,124
1,23,0,622.1091876381828,12402.13385032858,123
1,24,0,672.3158404067407,21029.13518763023,141
1,25,0,791.2814171697117,21820.86072493273,136
1,26,0,912.2125218740002,48137.66721568647,123
1,27,0,828.7604452596926,20416.04255678392,128
1,28,0,1073.207975258485,43620.5797130045,127
1,29,0,1377.513289584437,54443.48063312031,153
1,30,0,1117.43499619136,44355.10269294102,151
1,31,0,933.6278056425352,24232.95683284976,156
1,32,0,1034.046213476561,25676.18239948869,159
1,33,0,1182.420055024278,40894.80380668064,166
1,34,0,845.6307960901974,16741.71926574644,171
1,35,0,890.592498891795,18960.89375231797,171
1,36,0,1186.689687127356,36381.45992415747,176
1,37,0,1406.679926384785,57612.2998793579,168
1,38,0,1303.757328475188,38765.15305111832,185
1,39,0,1476.390507620014,51044.34047499915,188
1,40,0,1177.982365411141,39689.34451600623,187
1,41,0,1089.61373715425,31704.55806551314,188
1,42,0,1119.859324432508,34927.532819242,177
1,43,0,1146.109676060702,30865.98950077326,202
1,44,0,1042.914287254486,31606.39255337677,190
1,45,0,1004.940784048797,22214.06358898194,192
1,46,0,1430.039354764573,46904.06548306381,200
1,47,0,1433.196568442103,45310.72694543892,205
1,48,0,1120.395324127493,29830.95396125325,211
1,49,0,1335.978888887774,41796.021277026,193
1,50,0,1179.301938304505,36326.32786636462,187
1,51,0,1064.974153478253,25598.31647265883,185
1,52,0,1335.447922552973,54690.10020507908,181
1,53,0,1229.415639892089,28131.88371727083,199
1,54,0,1524.089700155974,50936.00676618121,193
1,55,0,1235.110277298456,33170.77563273474,195
1,56,0,1674.709496856871,65307.59472997989,204
1,57,0,1229.29056951943,43496.29539958027,199
1,58,0,1529.259415161271,46010.04164965739,195
1,59,0,1434.170142816145,50131.47181928574,188
1,60,0,1214.098366127217,29460.14202665787,199
1,61,0,1217.953558519607,35209.93737043952,191
1,62,0,1119.458748171495,28405.56858613487,176
1,63,0,942.0782483348086,21721.92979238131,169
1,64,0,1231.096169294471,35918.12846006633,169
1,65,0,1103.642200330383,34568.51915394567,159
1,66,0,947.6189304042139,23603.79188916184,156
1,67,0,1145.141853132119,37737.96418496729,161
1,68,0,1251.365771594042,46978.83091141572,154
1,69,0,1145.879327025724,39273.39328866039,140
1,70,0,640.0230149942845,16304.64545411204,147
1,71,0,832.4502459308476,20679.05575910845,139
1,72,0,872.3768820528671,35840.85361480754,133
1,73,0,783.9668043346476,23243.130491058,136
1,74,0,777.0581982299277,22267.74684852217,126
1,75,0,543.8802235192844,13363.94702191466,115
1,76,0,548.2940034786789,11888.36744122977,115
1,77,0,647.5098342759561,18972.36486614476,104
1,78,0,630.9560290256028,20576.06328293256,117
1,79,0,836.3341756313021,32191.17130336617,111
1,80,0,585.5641011710553,14019.28685606208,107
1,81,0,478.4147035975288,13742.54163587643,96
1,82,0,489.8706136705467,8303.371772221699,98
1,83,0,686.1744236503853,27686.29236663947,99
1,84,0,561.3520141685796,19137.63165075504,88
1,85,0,794.6754808810567,37624.70300063251,96
1,86,0,580.7981232047623,19695.12077260971,102
1,87,0,413.784261691882,12336.77408173123,87
1,88,0,507.2857123200496,10698.89091940506,98
1,89,0,482.7353956806695,12714.07289689135,87
1,90,0,843.1972636974175,44882.76979005447,86
1,91,0,404.9118884546376,9122.546299269561,73
1,92,0,363.9740990545214,7883.122667068622,87
1,93,0,361.6834201813708,10464.87694733523,69
1,94,0,524.0045903050719,21028.97156696285,66
1,95,0,355.5941301620831,10898.48507352093,59
1,96,0,244.7787822611652,3699.9527878256,61
1,97,0,248.0692632756498,5404.365795240135,67
1,98,0,574.4039729447545,19115.64598749574,73
1,99,0,180.0586322699262,3673.07824603376,64
1,100,0,168.3796792193783,2851.42026097809,63
2,0,0,385.7220972239002,14887.00918345956,58
2,1,0,415.8508713577349,12893.50614457969,57
2,2,0,377.0757784842638,21034.12307660791,48
2,3,0,299.796419314505,6389.244850211312,65
2,4,0,324.5612036571289,9292.928432079603,63
2,5,0,166.3618514535071,2403.202378960006,56
2,6,0,373.9880303886276,11148.97285601335,66
2,7,0,410.4886899499177,11287.99697918393,72
2,8,0,322.8718454019413,7205.998697337845,70
2,9,0,374.3997990031266,8203.35561060661,79
2,10,0,384.0984480774397,6894.21023198224,86
2,11,0,441.639026431667,12161.92229260612,74
2,12,0,517.2750154015123,21086.45298542055,81
2,13,0,758.9645725179304,33684.81206833734,86
2,14,0,477.0781156051432,12609.00031913709,83
2,15,0,337.64592762018,8212.496741636251,77
2,16,0,488.5671110308427,16143.8716015092,100
2,17,0,668.4851564244968,16917.35529349856,110
2,18,0,573.6220222346838,19007.37532261464,111
2,19,0,631.1086738177564,17972.87131500019,110
2,20,0,681.1424838762701,21786.76050294203,112
2,21,0,617.3529603012209,25152.23847762842,115
2,22,0,743.1838997673082,22392.00569080066,131
2,23,0,826.388356119454,27778.00707613325,127
2,24,0,947.8055859694798,30205.15746776048,129
2,25,0,866.1809926725958,23904.54323817836,148
2,26,0,820.0023957190479,17959.97461688579,141
2,27,0,908.9251081501283,26732.21528300907,140
2,28,0,1031.279396168954,50923.79282192024,135
2,29,0,1054.95624913078,31097.78659908351,128
2,30,0,915.2613042103619,28579.76527953303,147
2,31,0,1352.223758457357,43754.7078076554,168
2,32,0,1073.959515501565,34744.81903110698,166
2,33,0,1330.798237978074,41210.53483896626,175
2,34,0,954.5739335756138,27231.00890171458,153
2,35,0,1114.854250274215,41832.38027448673,163
2,36,0,1032.791865973866,26362.4205944978,161
2,37,0,1103.470082055367,32247.0499709455,166
2,38,0,1354.602613645187,52673.75644835198,192
2,39,0,1505.322780192666,55459.77044638178,198
2,40,0,1487.019133054897,40649.48004268425,206
2,41,0,1369.309361776209,37459.5557634537,204
2,42,0,1212.945155780878,38594.75574067931,194
2,43,0,1257.424656777732,35425.52582005545,199
2,44,0,1294.025626955837,40129.49721153663,188
2,45,0,1388.123932553991,49538.79326660244,206
2,46,0,1464.182227293279,49394.88391382537,205
2,47,0,1193.735970633686,28719.41059480647,207
2,48,0,1309.178816719359,40414.98451469283,215
2,49,0,1436.440013645234,36931.43131532425,217
2,50,0,1299.537407843059,31750.59467732835,220
2,51,0,1562.700008792804,51847.64629420556,216
2,52,0,1497.893010151163,50048.77676842805,210
2,53,0,1560.259264129588,63492.46609101925,211
2,54,0,1466.613921807922,40714.41059298778,211
2,55,0,1541.118405487674,51089.5151049746,213
2,56,0,1463.766775697813,37104.04108227352,215
2,57,0,1517.130568854665,44336.677742357,213
2,58,0,1388.937775613253,59687.21106212729,196
2,59,0,1392.88770771953,47754.84573167849,184
2,60,0,1449.94627224202,64028.6856316627,185
2,61,0,1529.647511279181,48151.6628852642,202
2,62,0,1119.403991937711,32739.58800319662,189
2,63,0,1123.322807913171,32921.221299803,190
2,64,0,1133.470251528031,26944.31973638026,170
2,65,0,935.8555393069895,23717.64042828828,157
2,66,0,1167.697500572854,44006.68755420459,162
2,67,0,950.3089595973613,24197.85261033239,156
